PlayerID,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Activated,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnYardsPerAttempt,KickReturnTouchdowns,KickReturnLong,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,SpecialTeamsSoloTackles,SpecialTeamsAssistedTackles,MiscSoloTackles,MiscAssistedTackles,Punts,PuntYards,PuntAverage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsLongestMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,ReceptionPercentage,ReceivingYardsPerTarget,Tackles,OffensiveTouchdowns,DefensiveTouchdowns,SpecialTeamsTouchdowns,Touchdowns,FantasyPosition,FieldGoalPercentage,PlayerGameID,FumblesOwnRecoveries,FumblesOutOfBounds,KickReturnFairCatches,PuntReturnFairCatches,PuntTouchbacks,PuntInside20,PuntNetAverage,ExtraPointsAttempted,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,Safeties,FieldGoalsHadBlocked,PuntsHadBlocked,ExtraPointsHadBlocked,PuntLong,BlockedKickReturnYards,FieldGoalReturnYards,PuntNetYards,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,MiscFumblesForced,MiscFumblesRecovered,ShortName,PlayingSurface,IsGameOver,SafetiesAllowed,Stadium,Temperature,Humidity,WindSpeed,FanDuelSalary,FantasyDataSalary,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed,OffensiveTeamSnaps,DefensiveTeamSnaps,SpecialTeamsTeamSnaps,Drew Butler,Carson Palmer,Drew Stanton,Logan Thomas,Chandler Catanzaro,Dave Zastudil,Larry Fitzgerald,John Brown,Jaron Brown,Michael Floyd,Ted Ginn,Jonathan Dwyer,Patrick Peterson,Tony Jefferson,Jerraud Powers,Rashad Johnson,Justin Bethel,Stepfan Taylor,Antonio Cromartie,Tyrann Mathieu,Deone Bucannon,Andre Ellington,Robert Hughes,Larry Foote,Kevin Minter,Thomas Keiser,Kenny Demens,John Abraham,Glenn Carson,Alex Okafor,Jonathan Cooper,Ted Larsen,Lyle Sendlein,Alameda Ta'amu,Jared Veldheer,Bobby Massie,Ed Stinson,Paul Fanaika,Earl Watford,Bradley Sowell,Mike Leach,Rob Housler,Darren Fells,Troy Niklas,John Carlson,Matt Shaughnessy,Dan Williams,Calais Campbell,Sam Acho,Tommy Kelly,Kareem Martin,Lorenzo Alexander,Frostee Rucker,Matt Ryan,Matt Bryant,Matt Bosher,Julio Jones,Sean Renfree,TJ Yates,Eric Weems,Courtney Roby,Devin Hester,Dwight Lowery,Desmond Trufant,Robert Alford,Devonta Freeman,William Moore,Josh Wilson,Robert McClain,Javier Arenas,Jacquizz Rodgers,Antone Smith,Kemal Ishmael,Steven Jackson,Dezmen Southward,Patrick DiMarco,Josh Harris,Osi Umenyiora,Nathan Stupar,Prince Shembo,Tyler Starr,Paul Worrilow,Joplo Bartu,Joe Hawley,James Stone,Justin Blalock,Peter Konz,Gabe Carimi,Jake Matthews,Kroy Biermann,Ryan Schraeder,Jon Asamoah,Lamar Holmes,Ra'Shede Hageman,Levine Toilolo,Harry Douglas,Roddy White,Bear Pascoe,Stansly Maponga,Corey Peters,Malliciah Goodman,Jonathan Massaquoi,Jonathan Babineaux,Paul Soliai,Cliff Matthews,Tyson Jackson,Tyrod Taylor,Sam Koch,Joe Flacco,Justin Tucker,Kamar Aiken,Jacoby Jones,Marlon Brown,Michael Campanaro,Lardarius Webb,Jimmy Smith,Chykie Brown,Darian Stewart,Asa Jackson,Matt Elam,Brynden Trawick,Justin Forsett,Bernard Pierce,Terrence Brooks,Lorenzo Taliaferro,Jeromy Miles,Anthony Levine,Fitzgerald Toussaint
3989,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,12,Andre Caldwell,WR,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,40,3.2,0,0,0,0,0,WR,0,11015799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A.Caldwell,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,4500,4500,40,0,3,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
14720,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,13,Nathan Palmer,WR,OFF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,11026623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N.Palmer,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,0,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
16278,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,14,Cody Latimer,WR,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,11026612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Latimer,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,4500,4500,0,0,10,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
14053,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,17,Brock Osweiler,QB,OFF,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QB,0,11026622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Osweiler,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,5000,5000,0,0,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
7328,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,18,Peyton Manning,QB,OFF,Y,Y,Y,36,22,269,61.1,7.5,12.2,3,0,111.92,40,1,10,4,-3,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.46,0,0,0,0,0,0,0,QB,0,11015779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Manning,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,10100,10100,74,0,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
16274,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,19,Isaiah Burse,WR,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,11015804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I.Burse,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,4500,4500,0,0,7,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
4701,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,21,Aqib Talib,CB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,DB,0,11015795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A.Talib,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,72,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
15020,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,22,CJ Anderson,RB,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,4,27,6.8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,RB,0,11015789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Anderson,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,5200,5200,8,0,7,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
14046,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,23,Ronnie Hillman,RB,OFF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,0,11026624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R.Hillman,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,4600,4600,0,0,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
13018,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,25,Chris Harris,CB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,DB,0,11015775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Harris,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,39,2,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
13024,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,26,Rahim Moore,FS,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,DB,0,11015777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R.Moore,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,74,6,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
15036,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,28,Montee Ball,RB,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,23,67,2.9,1,15,2,2,16,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,100,8,0,1,0,0,1,RB,0,11015783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M.Ball,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,7900,7900,66,0,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
16283,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,29,Bradley Roby,CB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,DB,0,11015802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B.Roby,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,63,8,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
8675,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,30,David Bruton,S,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,0,11026613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.Bruton,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,0,8,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
14041,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,31,Omar Bolden,CB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,0,11026614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O.Bolden,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,0,11,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
12636,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,32,Tony Carter,CB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,DB,0,11026603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.Carter,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,33,6,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
15041,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,36,Kayvon Webster,CB,DEF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,0,11026625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K.Webster,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,0,0,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
13008,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,38,Quinton Carter,S,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,7,0,0,0,0,DB,0,11026595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q.Carter,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,30,24,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
16287,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,40,Juwan Thompson,RB,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,0,11026615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Thompson,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,4500,4500,1,0,11,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
11054,2014,2014-09-07 20:30:00,1,DEN,IND,HOME,43,TJ Ward,SS,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3,0,0,0,0,DB,0,11015796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.Ward,Grass,TRUE,0,Sports Authority Field at Mile High,75,41,6,\N,\N,0,74,4,74,74,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
